user_id,song_id,rating
U0036,5DxXgozhkPLgrbKFY91w0c,2
U0036,3fVnlF4pGqWI9flVENcT28,4
U0036,5WHTFyqSii0lmT9R21abT8,3
U0036,2Bs4jQEGMycglOfWPBqrVG,4
U0036,1XpYodsD36XN7ygcdF7mJJ,3
U0036,38zsOOcu31XbbYj9BIPUF1,2
U0036,18vXApRmJSgQ6wG2ll9AOg,1
U0036,3lyHyxVE8JHvNz75wBmExR,2
U0036,7FAFkQQZFeNwOFzTrSDFIh,3
U0036,4SgRoETpc8GEkVgBh5OrZs,2
U0036,5enxwA8aAbwZbf5qCHORXi,3
U0036,3nqqDo8CcCLke3ZoTgiOKf,4
U0036,4Ro98RCK90oHqqSZUnTFq5,4
U0036,4ofwffwvvnbSkrMSCKQDaC,3
U0036,12KUFSHFgT0XCoiSlvdQi4,4
U0036,04x1x0L8BYyIv1XlcJxWfi,1
U0036,6RRNNciQGZEXnqk8SQ9yv5,3
U0036,5Y6nVaayzitvsD5F7nr3DV,4
U0036,2gZUPNdnz5Y45eiGxpHGSc,2
U0036,6IwKcFdiRQZOWeYNhUiWIv,4
U0036,1fewSx2d5KIZ04wsooEBOz,1
U0036,1LiN0Z98FkR1t0m8KmLcAH,3
U0036,2SAqBLGA283SUiwJ3xOUVI,1
U0036,7FwBtcecmlpc1sLySPXeGE,2
U0036,2Y0wPrPQBrGhoLn14xRYCG,1
U0036,2x8evxqUlF0eRabbW2JBJd,3
U0036,1DFD5Fotzgn6yYXkYsKiGs,3
U0036,7mDTvYD2ieE4Q28XFziMfJ,4
U0036,6rUp7v3l8yC4TKxAAR5Bmx,3
U0036,3QFInJAm9eyaho5vBzxInN,2
U0036,3jjsRKEsF42ccXf8kWR3nu,4
U0036,6IZvVAP7VPPnsGX6bvgkqg,2
U0036,5M830cD7MNeiiwIGHzH9TV,4
U0036,0DuWDLjriRPjDRoPgaCslY,4
U0036,2Hlpqn7APqNEkYoOp7KKWk,1
U0036,5ry2OE6R2zPQFDO85XkgRb,2
U0036,57RA3JGafJm5zRtKJiKPIm,3
U0036,1RouRzlg8OKFeqc6LvdxmB,4
U0036,7zZV0st7iiQSz5Rlarl77U,3
U0036,3LnOF5n1GOs01siYZXzS3p,1
U0036,7szuecWAPwGoV1e5vGu8tl,2
U0036,40x5K8xyIWVmSeUrYjj0os,4
U0036,6Fba9RZtC6vTY814JToDtP,2
U0036,3hlksXnvbKogFdPbpO9vel,3
U0036,1VLtjHwRWOVJiE5Py7JxoQ,2
U0036,3K4HG9evC7dg3N0R9cYqk4,3
U0036,4eWQlBRaTjPPUlzacqEeoQ,4
U0036,6hmhG1b4LEyNuashVvuIAo,4
U0036,55qBw1900pZKfXJ6Q9A2Lc,3
U0036,1V6gIisPpYqgFeWbMLI0bA,4
U0036,5NyS3oxTlos3Agl2YtZwrC,2
U0036,4UKCKdYiLN6IMA5ZESUTL7,1
U0036,6xAk6hXb4VUC1qgfFdGQbg,1
U0036,57TEkZN3f84tFJFHFrD4pO,3
U0036,3oDkdAySo1VQQG0ptV7uwa,2
U0036,6naxalmIoLFWR0siv8dnQQ,3
U0036,1qYKWcEOrh2tM8PlgIm8K1,3
U0036,3lDSWvR0FXWGXo7mhDUs3v,2
U0036,5txoZyuAmtCfmDjUCEphWm,3
U0036,0yNttAVwMr39qyODHNIkrY,2
U0036,0CokSRCu5hZgPxcZBaEzVE,2
U0036,6b2RcmUt1g9N9mQ3CbjX2Y,3
U0036,0cGG2EouYCEEC3xfa0tDFV,2
U0036,2jnQwhY8Xa6voNfQKaEzGq,3
U0036,2cOUlop2ZakjOKe4WinesN,3
U0036,4JHg4nNYUJQ5HULcCmI18R,4
U0036,3SXXFIZel1VQQ4ENiqozxi,4
U0036,0rTV5WefWd1J3OwIheTzxM,3
U0036,0yuAWlxq59xT3agQ965OxE,4
U0036,27mw0pQTrbuhGSdwKvGIho,2
U0036,7H6ev70Weq6DdpZyyTmUXk,2
U0036,3vkQ5DAB1qQMYO4Mr9zJN6,1
U0036,2xGjfbXZnI8uQDhukoQURQ,4
U0036,4XvcHTUfIlWfyJTRG0aqlo,1
U0036,1Qiz4CnId2dgwbDdudGavl,1
U0036,3QwBODjSEzelZyVjxPOHdq,4
U0036,6Gg1gjgKi2AK4e0qzsR7sd,2
U0036,6ic8OlLUNEATToEFU3xmaH,1
U0036,3l9CW99AHtExIRV4hW2N5m,3
U0036,1RKUoGiLEbcXN4GY4spQDx,1
U0036,51Fjme0JiitpyXKuyQiCDo,2
U0036,45Egmo7icyopuzJN0oMEdk,2
U0036,4948g5UqwZFLGI8UTOXqdi,1
U0036,7wZUrN8oemZfsEd1CGkbXE,4
U0036,1v6svH1Fyx9C1nIt1mA2DT,3
U0036,5vjLSffimiIP26QG5WcN2K,4
U0036,6HJ34Zyw6bg8yGm28AxLXf,2
U0036,0lx2cLdOt3piJbcaXIV74f,3
U0036,5hslUAKq9I9CG2bAulFkHN,1
U0036,2iUmqdfGZcHIhS3b9E9EWq,2
U0036,2EEeOnHehOozLq4aS0n6SL,1
U0036,3trg82Eql6tqi2EAxluhy8,3
U0036,42BABHHNCBSCvMhlap5sxu,2
U0036,40iJIUlhi6renaREYGeIDS,1
U0036,7wuJGgpTNzbUyn26IOY6rj,4
U0036,343YBumqHu19cGoGARUTsd,1
U0036,3lKZf71jeNi14udIFPJ29V,3
U0036,1Jaah2tmN9Hv81A87KZ1MU,3
U0036,68vgtRHr7iZHpzGpon6Jlo,4
U0036,2LKOHdMsL0K9KwcPRlJK2v,4
U0036,5yVIlYEHZxQVLyInCdldoS,4
U0036,1KMkcUvF7m3SDChDOa7i5L,2
U0036,1dxcG9WLDQiRclSUgWQhd0,1
U0036,5PycBIeabfvX3n9ILG7Vrv,4
U0036,6m1TWFMeon7ai9XLOzdbiR,3
U0036,37f4ITSlgPX81ad2EvmVQr,3
U0036,1fu5IQSRgPxJL2OTP7FVLW,3
U0036,78qd8dvwea0Gosb6Fe6j3k,1
U0036,7rbECVPkY5UODxoOUVKZnA,2
U0036,6EtKlIQmGPB9SX8UjDJG5s,3
U0036,3DK6m7It6Pw857FcQftMds,2
U0036,45S5WTQEGOB1VHr1Q4FuPl,3
U0036,6REbwUNlppTfcnV4d4ZoZi,3
U0036,3ia3dJETSOllPsv3LJkE35,1
U0036,44SjNhQxtKr5o96y0dHv1Q,3
U0036,2X6b7zLdIxCejd6GqVcQ9M,3
U0036,2hnMS47jN0etwvFPzYk11f,3
U0036,14BH4qO7pgCmIe6mgLKOK3,3
U0036,1e1JKLEDKP7hEQzJfNAgPl,1
U0036,0M9ydKzuF3oZTfYYPfaGX1,1
U0036,1rdo13Fyl4N3cLQscWYSiY,2
U0036,7HW5WIw7ZgZORCzUxv5gW5,2
U0036,2MLHyLy5z5l5YRp7momlgw,3
U0036,7H7NyZ3G075GqPx2evsfeb,4
U0036,55Am8neGJkdj2ADaM3aw5H,4
U0036,0k4d5YPDr1r7FX77VdqWez,1
U0036,6Za3190Sbw39BBC77WSS1C,2
U0036,6WkJ2OK163XXS2oARUC9JM,3
U0036,6QeYSvYqYUsfBzsApbjDHO,4
U0036,2MuWTIM3b0YEAskbeeFE1i,2
U0036,7iXF2W9vKmDoGAhlHdpyIa,3
U0036,6bNB5gxFX6Q87DbQWb8OWZ,4
U0036,31i56LZnwE6uSu3exoHjtB,3
U0036,476j7IDRIDRvv1Xu71EVc8,1
U0036,0989LIb0HVwfkn3Hjj1HLJ,2
U0036,37R0bQOQj5a7DOqh1TGzvB,4
U0036,3XF5xLJHOQQRbWya6hBp7d,3
U0036,1ZLroqJA8qoS5QEeCo0fA7,4
U0036,1NZs6n6hl8UuMaX0UC0YTz,3
U0036,2Y1OQsdYcFNVetFejnGyAI,2
U0036,4pvb0WLRcMtbPGmtejJJ6y,3
U0036,3FtYbEfBqAlGO46NUDQSAt,4
U0036,0Ryd8975WihbObpp5cPW1t,2
U0036,5cZqsjVs6MevCnAkasbEOX,3
U0036,7euZJfqlLgc7rAFsgc88LY,1
U0036,2DEZmgHKAvm41k4J3R2E9Y,2
U0036,11LmqTE2naFULdEP94AUBa,2
U0036,4S4QJfBGGrC8jRIjJHf1Ka,3
U0036,2wGSgTmgSF3xjRrHkTc25R,2
U0036,0O6u0VJ46W86TxN9wgyqDj,1
U0036,6JY1IdkZGeIcPegKxjSKeb,4
U0036,5qEn8c0MBzyRKgQq91Vevi,3
U0036,01BLFXACRypODfqC7wUgWo,3
U0036,0OTO8ZF2YqFQVw9hnZylTd,2
U0036,5yDL13y5giogKs2fSNf7sj,4
U0036,2mdEsXPu8ZmkHRRtAdC09e,4
U0036,5ivF4eQBqJiVL5IAE9jRyl,3
U0036,2JoZzpdeP2G6Csfdq5aLXP,2
U0036,0ABEVL7pgQLokhBcNJmozw,3
U0036,006aTr4KxDs9zELves3ipi,1
U0036,3QzAOrNlsabgbMwlZt7TAY,1
U0036,2nC3QhMI9reBIOWutbU3Tj,1
U0036,41wtwzCZkXwpnakmwJ239F,3
U0036,3uwnnTQcHM1rDqSfA4gQNz,1
U0036,6KBYefIoo7KydImq1uUQlL,1
U0036,4TsmezEQVSZNNPv5RJ65Ov,3
U0036,4TCL0qqKyqsMZml0G3M9IM,3
U0036,2QZ7WLBE8h2y1Y5Fb8RYbH,3
U0036,4w1lzcaoZ1IC2K5TwjalRP,3
U0036,5GK7eDDTVz7CTge1wJrDQW,3
U0036,2LMkwUfqC6S6s6qDVlEuzV,4
U0036,3DmW6y7wTEYHJZlLo1r6XJ,4
U0036,5hM5arv9KDbCHS0k9uqwjr,3
U0036,7n3REqDfZBpkd0bEpGu2H3,4
U0036,4F7A0DXBrmUAkp32uenhZt,3
U0036,3YuaBvuZqcwN3CEAyyoaei,3
U0036,3RauEVgRgj1IuWdJ9fDs70,3
U0036,04S1pkp1VaIqjg8zZqknR5,4
U0036,6uFn47ACjqYkc0jADwEdj1,2
U0036,6jgkEbmQ2F2onEqsEhiliL,4
U0036,7F25roCtYi55JouckaayPC,4
U0036,3iVcZ5G6tvkXZkZKlMpIUs,2
U0036,0mL82sxCRjrs3br407IdJh,3
U0036,24LP2wwXRSsFkCtpqLi7p3,2
U0036,2aPTvyE09vUCRwVvj0I8WK,2
U0036,1WvrDdouh6C51In1SdATbq,2
U0036,3Ek7BRwu6eO2kSeNMlZC1A,2
U0036,4kTLpAbhuEGHAAdDjOIWaa,2
U0036,0gb1J5UrTpzaU1s3nupgCd,3
U0036,6n3HGiq4v35D6eFOSwqYuo,2
U0036,5uDASfU19gDxSjW8cnCaBp,2
U0036,0VhgEqMTNZwYL1ARDLLNCX,4
U0036,2yLa0QULdQr0qAIvVwN6B5,4
U0036,4X5f3vT8MRuXF68pfjNte5,2
U0036,48zFZh27QU5qsrBjn4C2FA,3
U0036,2GgxS8bUT5G25QJTsfSv0R,4
U0036,2gTRCIZ58gBGBO4dGRUwjs,2
U0036,0NTMtAO2BV4tnGvw9EgBVq,3
U0036,1Ov37jtRQ2YNAe8HzfczkL,3
U0036,2ygMBIctKIAfbEBcT9065L,2
U0036,1jF7IL57ayN4Ity3jQqGu0,4
U0036,7dZ1Odmx9jWIweQSatnRqo,4
U0036,7cyGxmLnHWlwt41cr2RZzG,2
U0036,054ue8u2erwwGNgSIZLEPq,1
U0036,6HMtHNpW6YPi1hrw9tgF8P,1
U0036,1ixbwbeBi5ufN4noUKmW5a,4
U0036,3S8jK1mGzQi24ilFb45DAZ,2
U0036,20R4HfKloPKgXDqU7UKk3x,3
U0036,5etLsVltqBzL7A14rIWwAs,2
U0036,7LpMG3AEaIJgs62HQhAa91,3
U0036,2TeLIzFBe3hxkPR5FIQZut,4
U0036,3ZffCQKLFLUvYM59XKLbVm,4
U0036,5ZSl6gDoV6bPPxzmLeneV9,3
U0036,52gvlDnre9craz9dKGObp8,3
U0036,4Ouhoi2lAhrLJKFzUqEzwl,4
U0036,7x8dCjCr0x6x2lXKujYD34,4
U0036,7EQGXaVSyEDsCWKmUcfpLk,4
U0036,4m0q0xQ2BNl9SCAGKyfiGZ,2
U0036,2bCQHF9gdG5BNDVuEIEnNk,4
U0036,6700Z4Izi8EbB6JNthU6Ma,2
U0036,0wHFktze2PHC5jDt3B17DC,1
U0036,6etwirSInfuJrSOlogS6Sh,2
U0036,5YanmSgudc0CaxZrn40YnM,3
U0036,6JGQ98So2ik5GVI9ydQ2Yh,3
U0036,1Cj2vqUwlJVG27gJrun92y,4
U0036,1QFh8OH1e78dGd3VyJZCAC,1
U0036,5oDa9TpatXwG8JNPUE988c,3
U0036,4JiEyzf0Md7KEFFGWDDdCr,1
U0036,0za55KLGfhCOr2TC4RM6dr,4
U0036,2VOomzT6VavJOGBeySqaMc,4
U0036,6mFkJmJqdDVQ1REhVfGgd1,2
U0036,1k2pQc5i348DCHwbn5KTdc,3
U0036,1ue7zm5TVVvmoQV8lK6K2H,2
U0036,4waqcUQWdj0yH26STWl2Rq,3
U0036,15og0pCEcTFWEXOFKdcJlU,4
U0036,3EYOJ48Et32uATr9ZmLnAo,1
U0036,40rvBMQizxkIqnjPdEWY1v,2
U0036,29TPjc8wxfz4XMn21O7VsZ,1
U0036,67iAlVNDDdddxqSD2EZhFs,3
U0036,01Lr5YepbgjXAWR9iOEyH1,2
U0036,6osaMSJh9NguagEDQcZaKx,3
U0036,6Ozh9Ok6h4Oi1wUSLtBseN,2
U0036,4RL77hMWUq35NYnPLXBpih,4
U0036,45aBsnKRWUzhwbcqOJLwfe,3
U0036,6LxSe8YmdPxy095Ux6znaQ,3
U0036,5SkRLpaGtvYPhw02vZhQQ9,2
U0036,5TbzAWWc5eJaANpA9kfGCd,4
U0036,6wOYnPq1hPihRepcDClPUw,4
U0036,0fYVliAYKHuPmECRs1pbRf,3
U0036,0zMzyHAeMvwq5CRstru1Fp,3
U0036,4iz9lGMjU1lXS51oPmUmTe,2
U0036,5XMkENs3GfeRza8MfVAhjK,3
U0036,3NxWJWftvkstyxvb1pZlFo,3
U0036,5wujBwqG7INdStqGd4tRMX,2
U0036,4QlzkaRHtU8gAdwqjWmO8n,2
U0036,4wVOKKEHUJxHCFFNUWDn0B,2
U0036,2MvvoeRt8NcOXWESkxWn3g,4
U0036,5TveyT7US6ApK1aTQ7jUPA,2
U0036,65OVbaJR5O1RmwOQx0875b,2
U0036,5jE48hhRu8E6zBDPRSkEq7,2
U0036,41oY4WCTj5kccfesTVFnvN,1
U0036,3Zwu2K0Qa5sT6teCCHPShP,3
U0036,5ygDXis42ncn6kYG14lEVG,3
U0036,3xdjjKMcMOFgo1eQrfbogM,4
U0036,6YwLgicpvVuMt1eE2OldwQ,3
U0036,6ucR4KfvsBFWCMVFDvyKKl,4
U0036,6Nle9hKrkL1wQpwNfEkxjh,3
U0036,18uwL0vNUanqZH0ro2QcOP,3
U0036,5ihS6UUlyQAfmp48eSkxuQ,1
U0036,0WQiDwKJclirSYG9v5tayI,2
U0036,5rZlwNFl01HqLWBQGryKSm,1
U0036,3kpYJjvM8Ja6btr5hEJLWc,1
U0036,7eqoqGkKwgOaWNNHx90uEZ,2
U0036,78lgmZwycJ3nzsdgmPPGNx,2
U0036,1cS0TgbR263ey9jn0MwD2s,2
U0036,6cmm1LMvZdB5zsCwX5BjqE,4
U0036,0Qh38w01QRXK6KHIv0e3hb,3
U0036,7v8WAn8jCdHiNhQMdnY1bt,1
U0036,7MiZjKawmXTsTNePyTfPyL,4
U0036,2fXwCWkh6YG5zU1IyvQrbs,2
U0036,4LJhJ6DQS7NwE7UKtvcM52,2
U0036,18C2ThadMI2M476zx00PFi,3
U0036,2TVxnKdb3tqe1nhQWwwZCO,3
U0036,70FCugJxa7XW04Np6iYJdI,1
U0036,6mYXXXgFZZmk2mgejwSwdN,4
U0036,2DgdHcjWmO3qd50RzuBLgZ,4
U0036,5jW3rF4URMdK7tO2xjS5EI,3
U0036,5q2JbCNi4FcnglgPfxcV65,4
U0036,1jaTQ3nqY3oAAYyCTbIvnM,1
U0036,56f5qnyAlZdlz8wrUDA50h,1
U0036,2DmZ7aPhT5jkqLIYxTpQlJ,3
U0036,34ceTg8ChN5HjrqiIYCn9Q,3
U0036,7LRMbd3LEoV5wZJvXT1Lwb,1
U0036,2EoOZnxNgtmZaD8uUmz2nD,2
U0036,2nGFzvICaeEWjIrBrL2RAx,3
U0036,3goSVuTt3fDYDP6kRnFwuL,4
U0036,3GpbwCm3YxiWDvy29Uo3vP,4
U0036,6kvoHl80mfCVTv7XnZkjQn,2
U0036,4r9jkMEnArtWGH2rL2FZl0,4
U0036,3Ol2xnObFdKV9pmRD2t9x8,2
U0036,3J8EOeKLTLXORtWPpOU5bE,1
U0036,2aI21FnmY7TJVKeMaoQZ0t,4
U0036,1AWQoqb9bSvzTjaLralEkT,3
U0036,7zwn1eykZtZ5LODrf7c0tS,4
U0036,6wpGqhRvJGNNXwWlPmkMyO,3
U0036,3O8NlPh2LByMU9lSRSHedm,2
U0036,02XnQdf7sipaKBBHixz3Zp,4
U0036,5g9lS8deSIxItFBmZRC4vN,1
U0036,3VZlCJimDGY0D7YEC7S351,1
U0036,7Ewz6bJ97vUqk5HdkvguFQ,2
U0036,2KrN3MCNztKcSleZgHEj83,2
U0036,1uKjQoh8JZj9ryuYRhpd7E,2
U0036,2LEF1A8DOZ9wRYikWgVlZ8,4
U0036,2EqlS6tkEnglzr7tkKAAYD,2
U0036,5BbdKBZO0TH0GhfxUfyhL9,3
U0036,3JsydWaf2Ev4ehaLUjj3SY,4
U0036,2xql0pid3EUwW38AsywxhV,4
U0036,6WK9dVrRABMkUXFLNlgWFh,4
U0036,1jiZ84ovxfvbVFwaEJF8gN,3
U0036,39cmB3ZoTOLwOTq7tMNqKa,4
U0036,3Fj47GNK2kUF0uaEDgXLaD,3
U0036,2vWBUC9djv6BtiGlmKiQaH,4
U0036,3A7qX2QjDlPnazUsRk5y0M,3
U0036,5QpaGzWp0hwB5faV8dkbAz,3
U0036,2q4rjDy9WhaN3o9MvDbO21,4
U0036,4B3qEctMpLkb7eewdrQ6lU,3
U0036,2PzU4IB8Dr6mxV3lHuaG34,1
U0036,2Oycxb8QbPkpHTo8ZrmG0B,3
U0036,47UFoOuvrkt4khE7c5aap6,3
U0036,0Z2J91b2iTGLVTZC4fKgxf,1
U0036,4sNG6zQBmtq7M8aeeKJRMQ,3
U0036,7eB1V5LvAdxCc7brfGhRRo,4
U0036,5RqR4ZCCKJDcBLIn4sih9l,1
U0036,2Dct3GykKZ58hpWRFfe2Qd,1
U0036,3LlmKSHR3Rs0Y3KHQLAYDk,4
U0036,06wge0UH6z4Svb3su6LtcD,1
U0036,4osgfFTICMkcGbbigdsa53,2
U0036,3qX1dqmDdmMvvfMVfsx4Bh,2
U0036,56sk7jBpZV0CD31G9hEU3b,4
U0036,0sTlGEld0h8kIPZaKDYUf4,3
U0036,0IJUKNbnxD7ODsF7hh1AAV,2
U0036,5SWnsxjhdcEDc7LJjq9UHk,2
U0036,27GmP9AWRs744SzKcpJsTZ,2
U0036,2AP7m2dBb8ULTx4Gc1rdMc,4
U0036,35PKfoynRpVFoAUE3D5Kc6,4
U0036,62AuGbAkt8Ox2IrFFb8GKV,1
U0036,41L3O37CECZt3N7ziG2z7l,2
U0036,3JjnGLK8IxkNLvo8Lb3KOM,4
U0036,1VNWaY3uNfoeWqb5U8x2QX,4
U0036,39Yp9wwQiSRIDOvrVg7mbk,1
U0036,1wJRveJZLSb1rjhnUHQiv6,2
U0036,5tVA6TkbaAH9QMITTQRrNv,2
U0036,3rKYiySCDMUKTw5kGVVhaa,3
U0036,7iN1s7xHE4ifF5povM6A48,1
U0036,03tqyYWC9Um2ZqU0ZN849H,3
U0036,0q6LuUqGLUiCPP1cbdwFs3,4
U0036,4jTiyLlOJVJj3mCr7yfPQD,2
U0036,6Xgq7MvZiet0hVi3KaDSgJ,3
U0036,1zzxoZVylsna2BQB65Ppcb,2
U0036,0Oqc0kKFsQ6MhFOLBNZIGX,3
U0036,2ogKhhoMClkFXek7ZgxAhN,3
U0036,1otG6j1WHNvl9WgXLWkHTo,4
U0036,0LQtEJt7x0s6knb6RKdRYc,3
U0036,4vVTI94F9uJ8lHNDWKv0i2,4
U0036,1vPaFVYwBaI47DHigQHFPp,2
U0036,3jbT1Y5MoPwEIpZndDDwVq,3
U0036,2ijef6ni2amuunRoKTlgww,2
U0036,5W83ErFkO3aKAIS1WMi6u0,3
U0036,7ghKr0pCYyPPyp7t1FH8k4,2
U0036,3yOMrekR0szO9F4RDRpp3z,1
U0036,7t3Xdbufg7q2onVsR8RBdY,3
U0036,3OzCF9i6Ey7EkkAYJztmKp,3
U0036,4I2ENHg65RuKifEHdD0kMu,3
U0036,1oew3nFNY3vMacJAsvry0S,4
U0036,50a8bKqlwDEqeiEknrzkTO,1
U0036,3vbqb78xzvD3CJl7ZeW83c,2
U0036,3Vby4nGmtbDo7HDJamOWkT,2
U0036,6pcywuOeGGWeOQzdUyti6k,3
U0036,3XBbMtrFiVzZhTmi06BvXv,2
U0036,3C0nOe05EIt1390bVABLyN,4
U0036,1bU5Y6KTPVZh2uMSdGAqEJ,1
U0036,2BcMwX1MPV6ZHP4tUT9uq6,3
U0036,22L7bfCiAkJo5xGSQgmiIO,3
U0036,1gv4xPanImH17bKZ9rOveR,2
U0036,1lCRw5FEZ1gPDNPzy1K4zW,1
U0036,4tYFy8ALRjIZvnvSLw5lxN,1
U0036,42qNWdLKCI41S4uzfamhFM,3
U0036,3s7MCdXyWmwjdcWh7GWXas,2
U0036,6n4U3TlzUGhdSFbUUhTvLP,2
U0036,5FVbvttjEvQ8r2BgUcJgNg,4
U0036,2JqnpexlO9dmvjUMCaLCLJ,2
U0036,1nahzW3kfMuwReTka28tH5,3
U0036,4M6xyu1AHnaWAN8lHMNeo0,1
U0036,577YBGuskWkVDCxZrLRB4v,1
U0036,1tkMs9wDPknQ3ZHcKDw1ES,4
U0036,7wBJfHzpfI3032CSD7CE2m,2
U0036,4vUmTMuQqjdnvlZmAH61Qk,3
U0036,6gi6y1xwmVszDWkUqab1qw,1
U0036,1t9WgS8FN0534tLBRwbaxO,1
U0036,0RLLvYBopDwooCyvnTwgYu,2
U0036,0W4NhJhcqKCqEP2GIpDCDq,4
U0036,3NLrRZoMF0Lx6zTlYqeIo4,2
U0036,5YaskwnGDZFDRipaqzbwQx,2
U0036,0mEdbdeRFQwBhN4xfyIeUM,2
U0036,1CQ2cMfrmFM1YdfmjENKVE,3
U0036,2CPqh63wRVscbceKcPxwvv,3
U0036,0fv2KH6hac06J86hBUTcSf,1
U0036,30QR0ndUdiiMQMA9g1PGCm,2
U0036,0sXvAOmXgjR2QUqLK1MltU,3
U0036,43VXG87ajppI8mO1Mxo8vu,3
U0036,4yugZvBYaoREkJKtbG08Qr,1
U0036,4nJUuE7GO6v9i6KTu67wFO,1
U0036,5EWPGh7jbTNO2wakv8LjUI,1
U0036,3lPr8ghNDBLc2uZovNyLs9,4
U0036,48O0GrGJWml3DzHhC5sJ7a,2
U0036,4n7jnSxVLd8QioibtTDBDq,1
U0036,7EAMXbLcL0qXmciM5SwMh2,3
U0036,5PRRthP9SLfbXB359MfIWv,3
U0036,3fjmSxt0PskST13CSdBUFx,3
U0036,3nAp4IvdMPPWEH9uuXFFV5,4
U0036,0WiyWiJDkNCyGNqkv7NByy,3
U0036,2uwnP6tZVVmTovzX5ELooy,2
U0036,6Ac4NVYYl2U73QiTt11ZKd,1
U0036,0ErK6K0kYr0Ow2RkPMhmMs,3
U0036,5FkoSXiJPKTNyYgALRJFhD,1
U0036,59dLtGBS26x7kc0rHbaPrq,4
U0036,2wBnZdVWa5jVpvYRfGU7rP,3
U0036,4ByEFOBuLXpCqvO1kw8Wdm,1
U0036,27a1mYSG5tYg7dmEjWBcmL,2
U0036,4EI8VuxUuIHKfafU72emqz,4
U0036,7KbF6AdprOXEEHlsq11Z6d,4
U0036,6SwRhMLwNqEi6alNPVG00n,2
U0036,0IktbUcnAGrvD03AWnz3Q8,3
U0036,6aIywRa3Es1AE9Dp6u32Y2,2
U0036,2uFaJJtFpPDc5Pa95XzTvg,1
U0036,0UFDKFqW2oGspYeYqo9wjA,2
U0036,4SJHHpKhcuXwDsCsPqshXj,3
U0036,009ImBOrIUlWgla8U05RAC,4
U0036,2R4AlwtrrkMaRKojcTIzmL,4
U0036,0SqqAgdovOE24BzxIClpjw,2
U0036,57BrRMwf9LrcmuOsyGilwr,2
U0036,3s4mrPrEFFPF0LmAfutW0n,1
U0036,5NvOZCjZaGGGL597exlQWv,4
U0036,06s3QtMJVXw1AJX3UfvZG1,1
U0036,2AY1UAimvTqjJC8vDJsOyy,3
U0036,7HKez549fwJQDzx3zLjHKC,1
U0036,5lnn4Z6EiS6JteADLcJNr0,2
U0036,4G92yYrUs0cvY7G41YRI0z,3
U0036,2aoo2jlRnM3A0NyLQqMN2f,2
U0036,5fdNHVZHbWB1AaXk4RBGVD,1
U0036,3afkJSKX0EAMsJXTZnDXXJ,3
U0036,1sWeSMifj6Z6kZyI6z3bRc,4
U0036,0HuKdG1CeAkGTnZBMjU66L,1
U0036,2vtmY2mSccRzKGjtcHSzI3,4
U0036,51ChrwmUPDJvedPQnIU8Ls,4
U0036,69BIczdH6QMnFx7dsSssN8,3
U0036,2BJSMvOGABRxokHKB0OI8i,1
U0036,3j84U36KvLeXNDPv4t5pI8,1
U0036,26r48cgr10WnHuUxzSiQfn,1
U0036,0Z5ok0QLLttAKsujOZYOXf,4
U0036,7DhYjNLksXZhbRQeheAums,3
U0036,3h5zik31hTTat9jmpCZZNC,3
U0036,3B5UbSndRz907IZhhmUfLi,3
U0036,7nKBxz47S9SD79N086fuhn,3
U0036,3M214U0mwSm041GsQR3nrO,3
U0036,40FUdLENDY3sZmHEM25lpE,3
U0036,1ZdhOMWyFR8Iv9eylMGYg2,2
U0036,5RubKOuDoPn5Kj5TLVxSxY,2
U0036,7pKfPomDEeI4TPT6EOYjn9,1
U0036,0b18g3G5spr4ZCkz7Y6Q0Q,3
U0036,6y6jbcPG4Yn3Du4moXaenr,2
U0036,2IVsRhKrx8hlQBOWy4qebo,4
U0036,4T6FWA703h6H7zk1FoSARw,3
U0036,1jUkHIMc7UaJQuzWe5Iop2,4
U0036,0gJvqi9QyASOCtJu99tytc,3
U0036,5bJ1DrEM4hNCafcDd1oxHx,1
U0036,5kfNriitmkNE8mUbZ7gbq8,3
U0036,6PUIzlqotEmPuBfjbwYWOB,4
U0036,3at4D3FZnJnYR0Mfcn6JSN,2
U0036,644rGY6maSElnKVsAg1gJj,2
U0036,4e9eGQYsOiBcftrWXwsVco,3
U0036,4Y7XAxTANhu3lmnLAzhWJW,4
U0036,2cRtuTadVm0JzoW4NNTIqI,4
U0036,26rdOwwjC2UnweK3xeS58u,4
U0036,0PJIbOdMs3bd5AT8liULMQ,4
U0036,3BQHpFgAp4l80e1XslIjNI,1
U0036,6x4tKaOzfNJpEJHySoiJcs,3
U0036,7nnWIPM5hwE3DaUBkvOIpy,4
U0036,3yOlyBJuViE2YSGn3nVE1K,3
U0036,0JcNysfWVWaMS7R6vzGB2k,3
U0036,71iAechwVKGu26pahzFL0k,4
U0036,5bgwqaRSS3M8WHWruHgSL5,4
U0036,6RiiSy9GzSwiyDEJDiMuKe,3
U0036,1CnPYaKxTVb4LWOtiGOm0m,2
U0036,1IIKrJVP1C9N7iPtG6eOsK,2
U0036,4tKGFmENO69tZR9ahgZu48,3
U0036,4w3tQBXhn5345eUXDGBWZG,1
U0036,1almCHdsfikRPfVB9VrEdT,3
U0036,3rPtS4nfpy7PsARctAWpzd,2
U0036,29XbgaYB4Hs8vlLmpzkRgj,3
U0036,4DMKwE2E2iYDKY01C335Uw,2
U0036,6wmAHw1szh5RCKSRjiXhPe,4
